cod_mun_ent,uf,nom_municipio_x,1.1,1.3,1.4,1.5,2.1.1,2.1.2,3.1,3.2.2,3.2.3,3.3,3.4,3.5,4.1,4.2,4.3,4.4,qtd_2018_x,Região,idhm,idhm_renda,soma_capag,media_indicadores,mediana_indicadores,sit_obr,sit_predita
431340.0,RS,Novo Hamburgo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246452,S,0.747,0.778,4.8162,1.6054000000000002,1.0396,0.0,0.0
292303.0,BA,Novo Horizonte,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12241,NE,0.597,0.5579999999999999,2.3029,0.7676333333333334,0.9703,1.0,1.0
421165.0,SC,Novo Horizonte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2481,S,0.706,0.7,0.8593,0.2864333333333333,0.0415,0.0,0.0
353350.0,SP,Novo Horizonte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40680,SE,0.753,0.741,1.2956,0.4318666666666667,0.1911,0.0,0.0
510627.0,MT,Novo Horizonte do Norte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3985,CO,0.664,0.652,3.3069,1.1023,0.9424,0.0,0.0
110050.0,RO,Novo Horizonte do Oeste,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8751,N,0.634,0.606,6.8660000000000005,2.2886666666666664,0.7766,1.0,1.0
500625.0,MS,Novo Horizonte do Sul,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3947,CO,0.649,0.6559999999999999,1.2753,0.4251,0.2955,0.0,0.0
411729.0,PR,Novo Itacolomi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2848,S,0.71,0.6809999999999999,1.0398999999999998,0.3466333333333333,0.0776,0.0,0.0
171525.0,TO,Novo Jardim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2698,N,0.596,0.5589999999999999,0.9803,0.32676666666666665,0.0375,1.0,1.0
270560.0,AL,Novo Lino,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,12615,NE,0.521,0.546,0.0,0.0,0.0,1.0,1.0
431342.0,RS,Novo Machado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3394,S,0.6629999999999999,0.674,0.9386,0.3128666666666667,0.0796,0.0,0.0
510626.0,MT,Novo Mundo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8990,CO,0.674,0.652,1.5005000000000002,0.5001666666666668,0.5659000000000001,0.0,0.0
230940.0,CE,Novo Oriente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28557,NE,0.605,0.552,1.5683999999999998,0.5227999999999999,0.5143,0.0,0.0
314535.0,MG,Novo Oriente de Minas,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10731,SE,0.555,0.568,1.0127,0.3375666666666666,0.0172,1.0,1.0
220690.0,PI,Novo Oriente do Piau�,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,6575,NE,0.562,0.547,1.0542,0.3514,0.0,2.0,2.0
521525.0,GO,Novo Planalto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4445,CO,0.6579999999999999,0.623,7.6036,2.534533333333333,0.9973,1.0,1.0
150503.0,PA,Novo Progresso,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,25758,N,0.6729999999999999,0.7090000000000001,2.5718,0.8572666666666667,0.9839,1.0,1.0
150506.0,PA,Novo Repartimento,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,74602,N,0.537,0.557,0.0,0.0,0.0,1.0,1.0
510631.0,MT,Novo Santo Ant�nio,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2574,CO,0.653,0.64,0.2098,0.06993333333333332,0.0199,1.0,1.0
220695.0,PI,Novo Santo Ant�nio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2979,NE,0.528,0.536,3.5358,1.1786,0.9616,0.0,0.0
510628.0,MT,Novo S�o Joaquim,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5199,CO,0.649,0.6579999999999999,0.0,0.0,0.0,1.0,1.0
431344.0,RS,Novo Tiradentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2223,S,0.6759999999999999,0.679,0.8830999999999999,0.2943666666666666,0.0334,0.0,0.0
292305.0,BA,Novo Triunfo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15380,NE,0.5539999999999999,0.513,3.3734,1.1244666666666667,0.9678,0.0,0.0
431346.0,RS,Novo Xingu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1727,S,0.767,0.7490000000000001,1.0549,0.3516333333333333,0.1293,1.0,1.0
314537.0,MG,Novorizonte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5273,SE,0.616,0.5820000000000001,1.0297,0.3432333333333333,0.1247,0.0,0.0
353360.0,SP,Nuporanga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7386,SE,0.746,0.73,1.7647,0.5882333333333333,0.7315999999999999,0.0,0.0
150510.0,PA,�bidos,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,51964,N,0.594,0.556,0.0,0.0,0.0,2.0,2.0
230945.0,CE,Ocara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25557,NE,0.594,0.524,1.1927,0.3975666666666666,0.25780000000000003,0.0,0.0
353370.0,SP,Ocau�u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4287,SE,0.7170000000000001,0.679,3.0298000000000003,1.0099333333333331,0.1135,1.0,1.0
220700.0,PI,Oeiras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36971,NE,0.634,0.619,1.8196,0.6065333333333333,0.6437,0.0,0.0
150520.0,PA,Oeiras do Par�,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,32168,N,0.507,0.502,0.0,0.0,0.0,2.0,2.0
160050.0,AP,Oiapoque,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,26627,N,0.6579999999999999,0.693,0.0,0.0,0.0,1.0,1.0
314540.0,MG,Olaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775,SE,0.636,0.638,2.5718,0.8572666666666667,0.9015,0.0,0.0
353380.0,SP,�leo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2522,SE,0.73,0.713,0.0,0.0,0.0,1.0,1.0
251040.0,PB,Olho d'�gua,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6592,NE,0.5720000000000001,0.5329999999999999,2.2712,0.7570666666666667,0.0753,1.0,1.0
210740.0,MA,Olho d'�gua das Cunh�s,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,19448,NE,0.589,0.551,0.0,0.0,0.0,1.0,1.0
270570.0,AL,Olho d'�gua das Flores,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21437,NE,0.565,0.568,0.9397,0.3132333333333333,0.0787,1.0,1.0
270580.0,AL,Olho d'�gua do Casado,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9303,NE,0.525,0.527,1.7455,0.5818333333333333,0.2175,1.0,1.0
220710.0,PI,Olho D'�gua do Piau�,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2449,NE,0.5760000000000001,0.537,0.0,0.0,0.0,2.0,2.0
270590.0,AL,Olho d'�gua Grande,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5117,NE,0.503,0.473,0.0664,0.02213333333333333,0.0,1.0,1.0
240840.0,RN,Olho-d'�gua do Borges,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4272,NE,0.585,0.5770000000000001,0.0,0.0,0.0,1.0,1.0
314545.0,MG,Olhos-d'�gua,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6018,SE,0.626,0.607,0.9863,0.32876666666666665,0.0105,1.0,1.0
353390.0,SP,Ol�mpia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54406,SE,0.773,0.737,1.0276,0.34253333333333336,0.1392,0.0,0.0
314550.0,MG,Ol�mpio Noronha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2765,SE,0.674,0.6559999999999999,4.2877,1.4292333333333334,0.88,0.0,0.0
260960.0,PE,Olinda,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391835,NE,0.735,0.7040000000000001,5.739699999999999,1.913233333333333,0.9949,1.0,1.0
210745.0,MA,Olinda Nova do Maranh�o,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14563,NE,0.575,0.495,1.2371,0.4123666666666666,0.0125,1.0,1.0
292310.0,BA,Olindina,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28152,NE,0.5589999999999999,0.534,1.3773,0.4591,0.2691,1.0,1.0
251050.0,PB,Olivedos,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3912,NE,0.603,0.531,0.2631,0.0877,0.1002,1.0,1.0
314560.0,MG,Oliveira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41529,SE,0.6990000000000001,0.691,0.0267,0.0089,0.0069,0.0,0.0
171550.0,TO,Oliveira de F�tima,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1106,N,0.675,0.627,0.096,0.032,0.0,1.0,1.0
292320.0,BA,Oliveira dos Brejinhos,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21838,NE,0.5539999999999999,0.5329999999999999,1021959.8021,340653.26736666664,0.9677,1.0,1.0
314570.0,MG,Oliveira Fortes,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136,SE,0.635,0.616,0.1203,0.0401,0.0189,1.0,1.0
270600.0,AL,Oliven�a,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11591,NE,0.493,0.513,0.2212,0.07373333333333333,0.0,1.0,1.0
314580.0,MG,On�a de Pitangui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3144,SE,0.6629999999999999,0.6459999999999999,2.5448,0.8482666666666666,0.9065,0.0,0.0
353400.0,SP,Onda Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4339,SE,0.738,0.693,1.088,0.3626666666666665,0.2184,1.0,1.0
314585.0,MG,Orat�rios,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4647,SE,0.637,0.627,1.3749,0.4583,0.4970000000000001,0.0,0.0
353410.0,SP,Oriente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6487,SE,0.77,0.7170000000000001,1.2747,0.4249,0.2565,0.0,0.0
353420.0,SP,Orindi�va,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,6935,SE,0.767,0.7190000000000001,0.0575,0.01916666666666667,0.0039,1.0,1.0
150530.0,PA,Oriximin�,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,72160,N,0.623,0.599,1.8725,0.6241666666666666,0.8079999999999999,1.0,1.0
314587.0,MG,Oriz�nia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7954,SE,0.562,0.551,3.0612,1.0204,0.9438,0.0,0.0
521530.0,GO,Orizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15502,CO,0.715,0.722,1.2444000000000002,0.4148000000000001,0.2252,0.0,0.0
353430.0,SP,Orl�ndia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43687,SE,0.78,0.765,0.9334,0.3111333333333333,0.0471,0.0,0.0
421170.0,SC,Orleans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22785,S,0.755,0.7490000000000001,0.1391,0.04636666666666667,0.0367,0.0,0.0
260970.0,PE,Orob�,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23833,NE,0.61,0.545,2.2011000000000003,0.7337000000000001,0.9129,1.0,1.0
260980.0,PE,Oroc�,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14827,NE,0.61,0.536,3.55,1.1833333333333331,0.9707,1.0,1.0
230950.0,CE,Or�s,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21471,NE,0.636,0.5820000000000001,1.6119999999999999,0.5373333333333333,0.6652,1.0,1.0
411730.0,PR,Ortigueira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22327,S,0.609,0.632,0.8248999999999999,0.27496666666666664,0.0244,1.0,1.0
353440.0,SP,Osasco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696850,SE,0.7759999999999999,0.7759999999999999,1.6742,0.5580666666666667,0.4431000000000001,0.0,0.0
353450.0,SP,Oscar Bressane,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2602,SE,0.7490000000000001,0.713,0.2428,0.08093333333333334,0.0398,1.0,1.0
431350.0,RS,Os�rio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45557,S,0.7509999999999999,0.769,1.3488999999999998,0.4496333333333333,0.3133,0.0,0.0
353460.0,SP,Osvaldo Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32754,SE,0.762,0.74,2.5261,0.8420333333333333,0.9469,0.0,0.0
421175.0,SC,Otac�lio Costa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18510,S,0.74,0.713,7.7477,2.5825666666666667,0.9306,1.0,1.0
150540.0,PA,Our�m,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17721,N,0.568,0.575,3.5807,1.1935666666666669,0.9149,1.0,1.0
292330.0,BA,Ouri�angas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8557,NE,0.607,0.5720000000000001,1.0573,0.3524333333333333,0.3041,1.0,1.0
260990.0,PE,Ouricuri,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,68939,NE,0.5720000000000001,0.578,17.2973,5.765766666666668,1.934,1.0,1.0
150543.0,PA,Ouril�ndia do Norte,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32319,N,0.624,0.653,0.9715,0.32383333333333336,0.0497,1.0,1.0
353470.0,SP,Ourinhos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112711,SE,0.778,0.753,1.1658,0.3886,0.2219,0.0,0.0
411740.0,PR,Ourizona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3430,S,0.72,0.721,0.9702,0.3234,0.0159,1.0,1.0
421180.0,SC,Ouro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7317,S,0.774,0.774,0.9809,0.3269666666666667,0.0359,1.0,1.0
270610.0,AL,Ouro Branco,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11456,NE,0.547,0.5379999999999999,0.1226,0.04086666666666667,0.0,1.0,1.0
314590.0,MG,Ouro Branco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39121,SE,0.764,0.753,1.4401000000000002,0.4800333333333334,0.4103,0.0,0.0
240850.0,RN,Ouro Branco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4812,NE,0.645,0.61,1.0849,0.3616333333333333,0.1923,1.0,1.0
314600.0,MG,Ouro Fino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33481,SE,0.722,0.703,1.5728,0.5242666666666667,0.6206,0.0,0.0
314610.0,MG,Ouro Preto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73994,SE,0.741,0.721,0.988,0.3293333333333333,0.0313,0.0,0.0
110015.0,RO,Ouro Preto do Oeste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36340,N,0.682,0.687,4.0247,1.3415666666666668,0.0347,0.0,0.0
251060.0,PB,Ouro Velho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3033,NE,0.614,0.585,1.9935,0.6645,0.93,0.0,0.0
421185.0,SC,Ouro Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227,S,0.695,0.696,0.9499,0.3166333333333333,0.0409,0.0,0.0
353480.0,SP,Ouro Verde,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,8503,SE,0.6920000000000001,0.6659999999999999,1.0364,0.34546666666666664,0.0682,1.0,1.0
521540.0,GO,Ouro Verde de Goi�s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3797,CO,0.7190000000000001,0.672,1.854,0.618,0.8489,1.0,1.0
314620.0,MG,Ouro Verde de Minas,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5954,SE,0.595,0.5820000000000001,4.1193,1.3731,0.9672,1.0,1.0
411745.0,PR,Ouro Verde do Oeste,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5975,S,0.7090000000000001,0.688,0.1155,0.0385,0.0509,1.0,1.0
353475.0,SP,Ouroeste,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10177,SE,0.77,0.7170000000000001,7.0711,2.3570333333333333,0.8776,1.0,1.0
292335.0,BA,Ourol�ndia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17389,NE,0.56,0.547,4.6795,1.5598333333333334,0.9245,0.0,0.0
521550.0,GO,Ouvidor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6549,CO,0.747,0.721,0.8964999999999999,0.2988333333333333,0.0395,1.0,1.0
353490.0,SP,Pacaembu,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14130,SE,0.725,0.7170000000000001,2.3188000000000004,0.7729333333333335,0.9769,1.0,1.0
150548.0,PA,Pacaj�,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,46986,N,0.515,0.541,0.644,0.21466666666666667,0.0,1.0,1.0
230960.0,CE,Pacajus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,71193,NE,0.659,0.609,3.5134,1.1711333333333334,0.9252,1.0,1.0
140045.0,RR,Pacaraima,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,15580,N,0.65,0.624,0.0,0.0,0.0,1.0,1.0
230970.0,CE,Pacatuba,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83157,NE,0.675,0.605,1.8915,0.6305,0.7,1.0,1.0
280490.0,SE,Pacatuba,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14347,NE,0.555,0.514,3.5940000000000003,1.1980000000000002,0.9642,1.0,1.0
210750.0,MA,Pa�o do Lumiar,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,120621,NE,0.7240000000000001,0.6459999999999999,0.5287,0.17623333333333333,0.0,1.0,1.0
230980.0,CE,Pacoti,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12046,NE,0.635,0.5710000000000001,1.0927,0.36423333333333335,0.1437,1.0,1.0
230990.0,CE,Pacuj�,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6246,NE,0.621,0.562,2.6197,0.8732333333333333,0.9308,1.0,1.0
521560.0,GO,Padre Bernardo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33228,CO,0.6509999999999999,0.67,3.9837,1.3279,0.9413,1.0,1.0
314625.0,MG,Padre Carvalho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6332,SE,0.599,0.575,3.2573,1.0857666666666663,0.9366,0.0,0.0
220720.0,PI,Padre Marcos,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6862,NE,0.541,0.531,3.0003,1.0001,0.8970999999999999,1.0,1.0
314630.0,MG,Padre Para�so,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20052,SE,0.596,0.556,0.9548,0.31826666666666664,0.0285,0.0,0.0
220730.0,PI,Paes Landim,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4132,NE,0.575,0.537,0.0,0.0,0.0,2.0,2.0
314655.0,MG,Pai Pedro,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6084,SE,0.59,0.52,1.6887,0.5629,0.7247,1.0,1.0
421187.0,SC,Paial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537,S,0.718,0.705,1.0054,0.3351333333333333,0.0532,0.0,0.0
411750.0,PR,Pai�andu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40777,S,0.716,0.6970000000000001,0.9914,0.3304666666666667,0.043,0.0,0.0
431360.0,RS,Paim Filho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3880,S,0.706,0.725,1.8233,0.6077666666666667,0.8523999999999999,0.0,0.0
